Időszak,Város,Lakásár (EUR/m²),Bérleti díj (EUR/hó),Jövedelem (EUR/hó),Lakás típusa,Munkanélküliségi ráta (%)
2014 Q1,Craiova,994.73,344.28,525.92,Új lakás,3.11
2014 Q1,Craiova,1079.84,323.11,562.72,Használt lakás,5.12
2014 Q1,Craiova,1139.26,352.82,673.65,Felújított lakás,3.83
2014 Q1,Craiova,1168.25,374.63,503.51,Használt lakás,2.22
2014 Q1,Craiova,1241.53,379.68,743.85,Használt lakás,4.76
2014 Q1,Reșița,1298.37,352.18,637.83,Használt lakás,6.27
2014 Q1,Reșița,945.12,376.54,748.14,Felújított lakás,4.88
2014 Q1,Reșița,1398.07,334.83,618.08,Új lakás,4.63
2014 Q1,Reșița,933.89,313.27,554.19,Felújított lakás,5.42
2014 Q1,Reșița,1304.66,372.96,669.45,Felújított lakás,4.44
2014 Q1,Slatina,1344.23,360.35,623.47,Új lakás,4.33
2014 Q1,Slatina,1282.13,343.15,678.59,Új lakás,3.47
2014 Q1,Slatina,1068.13,387.5,614.69,Új lakás,4.15
2014 Q1,Slatina,1306.81,335.71,607.99,Felújított lakás,6.0
2014 Q1,Slatina,1384.7,422.9,603.07,Új lakás,5.83
2014 Q2,București,1086.13,323.72,478.97,Felújított lakás,6.27
2014 Q2,București,1096.32,354.94,565.38,Használt lakás,5.3
2014 Q2,București,1154.92,307.81,646.5,Felújított lakás,3.17
2014 Q2,București,1099.51,275.72,534.56,Új lakás,4.78
2014 Q2,București,964.26,300.75,619.86,Új lakás,4.06
2014 Q2,Cluj-Napoca,1439.04,433.36,567.92,Használt lakás,5.16
2014 Q2,Cluj-Napoca,1289.91,336.1,530.27,Új lakás,4.59
2014 Q2,Cluj-Napoca,1179.26,342.57,646.54,Felújított lakás,3.85
2014 Q2,Cluj-Napoca,1061.76,364.36,643.16,Új lakás,3.42
2014 Q2,Cluj-Napoca,1311.37,289.18,585.31,Felújított lakás,4.34
2014 Q2,Timișoara,1123.65,337.4,732.26,Felújított lakás,3.75
2014 Q2,Timișoara,1492.95,377.49,625.52,Felújított lakás,5.08
2014 Q2,Timișoara,1503.59,320.26,552.77,Használt lakás,3.85
2014 Q2,Timișoara,1203.86,290.97,621.34,Használt lakás,6.29
2014 Q2,Timișoara,1218.17,348.29,582.91,Új lakás,5.5
2014 Q2,Iași,1100.9,433.86,736.0,Használt lakás,4.86
2014 Q2,Iași,1198.62,401.23,685.69,Felújított lakás,3.79
2014 Q2,Iași,1136.81,307.11,644.54,Új lakás,5.27
2014 Q2,Iași,1038.01,341.79,539.16,Új lakás,3.7
2014 Q2,Iași,1266.12,330.66,601.95,Használt lakás,2.97
2014 Q2,Brașov,1222.44,358.23,576.26,Új lakás,4.41
2014 Q2,Brașov,1221.64,327.41,531.42,Felújított lakás,6.41
2014 Q2,Brașov,1124.01,356.13,680.65,Használt lakás,8.13
2014 Q2,Brașov,1050.66,377.99,577.55,Felújított lakás,4.06
2014 Q2,Brașov,1113.57,314.97,617.52,Használt lakás,3.13
2014 Q2,Constanța,1313.62,362.2,645.35,Új lakás,4.13
2014 Q2,Constanța,1155.94,371.5,550.16,Új lakás,4.24
2014 Q2,Constanța,1096.85,324.38,493.41,Új lakás,5.94
2014 Q2,Constanța,1117.62,406.54,684.13,Új lakás,3.31
2014 Q2,Constanța,1069.39,462.42,725.06,Felújított lakás,4.57
2014 Q2,Sibiu,1230.88,334.77,645.94,Új lakás,3.88
2014 Q2,Sibiu,956.12,307.14,621.27,Használt lakás,3.47
2014 Q2,Sibiu,1191.93,317.01,573.06,Használt lakás,5.45
2014 Q2,Sibiu,1229.7,359.61,672.74,Új lakás,5.08
2014 Q2,Sibiu,1373.59,341.61,594.22,Használt lakás,3.3
2014 Q2,Oradea,1148.52,398.59,698.0,Használt lakás,5.56
2014 Q2,Oradea,984.7,403.33,509.69,Használt lakás,5.5
2014 Q2,Oradea,1155.87,388.1,540.05,Használt lakás,5.77
2014 Q2,Oradea,1024.2,333.26,560.11,Használt lakás,2.85
2014 Q2,Oradea,1211.34,432.24,780.01,Felújított lakás,4.7
2014 Q2,Galați,1334.0,369.28,649.93,Felújított lakás,4.26
2014 Q2,Galați,1223.41,381.5,585.29,Új lakás,4.52
2014 Q2,Galați,1192.99,393.06,556.04,Használt lakás,4.55
2014 Q2,Galați,1429.44,406.56,700.95,Új lakás,4.62
2014 Q2,Galați,1238.52,400.09,713.62,Új lakás,2.65
2014 Q2,Ploiești,1042.15,412.38,603.39,Új lakás,3.93
2014 Q2,Ploiești,1049.5,337.8,535.86,Felújított lakás,6.69
2014 Q2,Ploiești,1197.31,357.68,655.28,Új lakás,5.56
2014 Q2,Ploiești,1313.51,402.94,582.15,Használt lakás,4.3
2014 Q2,Ploiești,1292.28,338.9,619.69,Felújított lakás,5.0
2014 Q2,Arad,1294.22,288.89,662.88,Felújított lakás,4.37
2014 Q2,Arad,1284.89,391.08,716.47,Használt lakás,5.95
2014 Q2,Arad,1361.59,417.75,637.48,Új lakás,4.63
2014 Q2,Arad,1304.74,389.28,601.46,Felújított lakás,5.0
2014 Q2,Arad,1195.79,325.84,697.43,Új lakás,4.66
2014 Q2,Bacău,1445.84,294.98,586.59,Felújított lakás,4.63
2014 Q2,Bacău,1336.49,375.98,638.63,Használt lakás,3.47
2014 Q2,Bacău,1061.17,372.9,538.15,Használt lakás,4.07
2014 Q2,Bacău,1260.11,320.71,716.32,Használt lakás,5.82
2014 Q2,Bacău,1011.43,322.71,482.85,Új lakás,3.82
2014 Q2,Târgu Mureș,1291.97,343.44,647.65,Új lakás,3.08
2014 Q2,Târgu Mureș,1295.76,337.8,620.73,Új lakás,4.51
2014 Q2,Târgu Mureș,1047.41,313.88,678.07,Felújított lakás,5.0
2014 Q2,Târgu Mureș,1326.01,372.99,628.58,Új lakás,2.87
2014 Q2,Târgu Mureș,1167.56,358.9,737.19,Használt lakás,5.29
2014 Q2,Baia Mare,1384.33,383.9,577.32,Használt lakás,4.72
2014 Q2,Baia Mare,1228.35,322.43,596.94,Felújított lakás,4.39
2014 Q2,Baia Mare,1392.67,276.77,692.35,Felújított lakás,3.66
2014 Q2,Baia Mare,1035.35,407.2,663.91,Új lakás,5.85
2014 Q2,Baia Mare,1296.08,442.39,653.52,Felújított lakás,4.44
2014 Q2,Satu Mare,1241.15,409.74,573.24,Felújított lakás,3.95
2014 Q2,Satu Mare,1162.92,275.82,628.28,Használt lakás,2.71
2014 Q2,Satu Mare,1206.37,394.61,591.39,Új lakás,6.28
2014 Q2,Satu Mare,1024.74,407.65,660.51,Felújított lakás,2.88
2014 Q2,Satu Mare,1525.3,357.45,567.35,Új lakás,3.19
2014 Q2,Botoșani,1173.6,354.9,626.16,Új lakás,4.3
2014 Q2,Botoșani,1275.99,344.49,503.9,Felújított lakás,4.45
2014 Q2,Botoșani,915.9,374.15,561.24,Új lakás,4.76
2014 Q2,Botoșani,1357.69,322.05,683.68,Felújított lakás,4.17
2014 Q2,Botoșani,1410.38,345.39,569.57,Új lakás,5.29
2014 Q2,Pitești,1147.71,326.34,591.33,Használt lakás,4.56
2014 Q2,Pitești,1361.06,282.64,621.38,Új lakás,5.22
2014 Q2,Pitești,1223.21,412.39,615.54,Új lakás,4.42
2014 Q2,Pitești,1271.08,363.97,596.58,Használt lakás,5.12
2014 Q2,Pitești,1121.7,335.55,588.32,Új lakás,5.95
2014 Q2,Craiova,813.48,375.82,622.06,Új lakás,2.92
2014 Q2,Craiova,1237.17,379.03,655.38,Használt lakás,2.0
2014 Q2,Craiova,1363.97,330.49,661.19,Felújított lakás,5.34
2014 Q2,Craiova,1094.8,386.42,596.87,Használt lakás,2.53
2014 Q2,Craiova,1340.13,329.0,568.73,Új lakás,4.2
2014 Q2,Reșița,1232.67,357.71,652.88,Új lakás,3.26
2014 Q2,Reșița,1110.91,355.36,733.87,Használt lakás,4.49
2014 Q2,Reșița,1330.23,361.54,590.98,Felújított lakás,4.35
2014 Q2,Reșița,1179.79,384.15,702.48,Használt lakás,4.96
2014 Q2,Reșița,1342.45,321.41,595.12,Felújított lakás,3.88
2014 Q2,Slatina,1237.73,345.64,663.79,Használt lakás,3.67
2014 Q2,Slatina,1205.16,387.47,496.08,Használt lakás,6.72
2014 Q2,Slatina,1166.02,279.0,629.49,Használt lakás,4.63
2014 Q2,Slatina,1190.17,399.65,664.85,Új lakás,4.9
2014 Q2,Slatina,1254.02,355.83,726.53,Új lakás,3.12
2014 Q3,București,1216.76,362.6,668.8,Új lakás,3.76
2014 Q3,București,990.76,366.27,636.87,Új lakás,6.09
2014 Q3,București,1047.56,406.19,762.04,Használt lakás,4.22
2014 Q3,București,1045.09,343.72,620.84,Használt lakás,5.16
2014 Q3,București,1129.03,422.21,553.13,Új lakás,2.86
2014 Q3,Cluj-Napoca,1332.81,269.02,607.75,Használt lakás,7.72
2014 Q3,Cluj-Napoca,1198.55,315.17,616.56,Felújított lakás,4.55
2014 Q3,Cluj-Napoca,1219.28,386.49,557.65,Felújított lakás,6.29
2014 Q3,Cluj-Napoca,1229.41,389.07,582.31,Használt lakás,5.89
2014 Q3,Cluj-Napoca,1169.15,371.1,564.01,Felújított lakás,3.6
2014 Q3,Timișoara,1282.58,342.26,568.77,Felújított lakás,3.96
2014 Q3,Timișoara,1283.87,334.84,612.94,Használt lakás,4.62
2014 Q3,Timișoara,969.92,301.15,640.18,Új lakás,3.86
2014 Q3,Timișoara,1326.81,398.67,663.15,Használt lakás,6.42
2014 Q3,Timișoara,1190.03,385.96,584.94,Új lakás,7.05
2014 Q3,Iași,1438.04,360.48,643.2,Új lakás,5.96
2014 Q3,Iași,1182.34,333.74,672.44,Felújított lakás,4.68
2014 Q3,Iași,1221.96,326.63,516.94,Felújított lakás,4.84
2014 Q3,Iași,1308.6,350.97,706.19,Használt lakás,3.9
2014 Q3,Iași,1073.44,357.31,615.04,Használt lakás,5.37
2014 Q3,Brașov,1107.0,414.72,738.02,Felújított lakás,4.56
2014 Q3,Brașov,1349.97,317.74,684.51,Használt lakás,5.65
2014 Q3,Brașov,1303.61,359.38,442.75,Új lakás,3.96
2014 Q3,Brașov,1124.89,320.87,627.33,Új lakás,4.18
2014 Q3,Brașov,1101.05,317.65,577.07,Új lakás,5.72
2014 Q3,Constanța,1120.68,339.4,592.6,Új lakás,4.94
2014 Q3,Constanța,1254.75,238.21,681.3,Használt lakás,6.04
2014 Q3,Constanța,1073.98,321.11,592.98,Használt lakás,3.84
2014 Q3,Constanța,1226.87,282.14,552.92,Használt lakás,6.14
2014 Q3,Constanța,1088.61,409.74,641.32,Felújított lakás,2.79
2014 Q3,Sibiu,1276.24,355.29,592.67,Felújított lakás,4.84
2014 Q3,Sibiu,1256.96,388.3,690.7,Új lakás,5.01
2014 Q3,Sibiu,1034.92,341.05,796.58,Használt lakás,5.32
2014 Q3,Sibiu,1484.31,415.82,634.51,Használt lakás,4.9
2014 Q3,Sibiu,1195.61,290.49,621.08,Használt lakás,5.81
2014 Q3,Oradea,1128.04,376.48,671.1,Új lakás,3.69
2014 Q3,Oradea,1145.84,319.28,570.67,Felújított lakás,3.31
2014 Q3,Oradea,1091.95,416.78,565.07,Használt lakás,4.73
2014 Q3,Oradea,1139.66,407.15,698.67,Felújított lakás,5.46
2014 Q3,Oradea,1236.74,350.76,548.49,Új lakás,6.54
2014 Q3,Galați,1108.84,386.55,683.57,Használt lakás,4.04
2014 Q3,Galați,1324.56,390.57,723.68,Új lakás,4.13
2014 Q3,Galați,1045.7,339.78,632.53,Új lakás,4.66
2014 Q3,Galați,1152.79,283.63,648.23,Felújított lakás,6.57
2014 Q3,Galați,1255.71,384.37,654.35,Használt lakás,5.0
2014 Q3,Ploiești,1311.8,375.81,601.24,Felújított lakás,3.8
2014 Q3,Ploiești,1170.12,372.57,601.04,Felújított lakás,4.91
2014 Q3,Ploiești,1252.7,393.33,696.97,Használt lakás,4.68
2014 Q3,Ploiești,1043.07,346.2,622.64,Használt lakás,2.76
2014 Q3,Ploiești,1366.64,365.7,642.88,Használt lakás,5.97
2014 Q3,Arad,1124.38,382.96,613.41,Új lakás,4.42
2014 Q3,Arad,1107.34,426.62,597.47,Használt lakás,5.3
2014 Q3,Arad,975.0,407.2,683.13,Felújított lakás,4.7
2014 Q3,Arad,1172.77,376.0,757.33,Új lakás,2.84
2014 Q3,Arad,1293.84,323.54,618.8,Felújított lakás,4.35
2014 Q3,Bacău,1148.6,359.58,551.95,Használt lakás,5.63
2014 Q3,Bacău,984.7,381.59,600.41,Új lakás,3.43
2014 Q3,Bacău,1224.29,297.72,622.38,Felújított lakás,3.18
2014 Q3,Bacău,1255.35,323.03,592.94,Használt lakás,4.89
2014 Q3,Bacău,1107.29,357.68,529.17,Új lakás,5.23
2014 Q3,Târgu Mureș,1411.79,471.69,625.47,Használt lakás,5.39
2014 Q3,Târgu Mureș,986.32,420.11,666.57,Használt lakás,4.12
2014 Q3,Târgu Mureș,1348.46,349.82,592.52,Új lakás,5.08
2014 Q3,Târgu Mureș,1072.4,400.86,556.64,Új lakás,3.55
2014 Q3,Târgu Mureș,1090.84,390.38,582.99,Felújított lakás,3.25
2014 Q3,Baia Mare,1127.32,358.72,549.14,Használt lakás,3.45
2014 Q3,Baia Mare,1453.36,325.58,600.62,Használt lakás,4.23
2014 Q3,Baia Mare,1149.44,384.85,676.89,Használt lakás,4.29
2014 Q3,Baia Mare,1051.62,410.98,614.28,Új lakás,6.33
2014 Q3,Baia Mare,930.53,367.82,735.12,Használt lakás,4.25
2014 Q3,Satu Mare,1172.94,371.82,586.47,Használt lakás,4.29
2014 Q3,Satu Mare,1159.46,334.9,693.73,Új lakás,5.06
2014 Q3,Satu Mare,1230.08,392.34,604.14,Új lakás,3.83
2014 Q3,Satu Mare,1127.69,360.07,556.45,Felújított lakás,4.1
2014 Q3,Satu Mare,1138.07,444.98,453.57,Felújított lakás,4.42
2014 Q3,Botoșani,1407.08,364.87,665.21,Felújított lakás,4.7
2014 Q3,Botoșani,1119.92,270.32,632.33,Új lakás,3.82
2014 Q3,Botoșani,1103.96,340.04,724.69,Használt lakás,7.0
2014 Q3,Botoșani,1226.06,341.41,549.37,Felújított lakás,5.07
2014 Q3,Botoșani,1413.95,350.11,477.26,Új lakás,5.27
2014 Q3,Pitești,1318.25,296.57,630.59,Használt lakás,5.05
2014 Q3,Pitești,1191.23,328.37,680.96,Felújított lakás,4.2
2014 Q3,Pitești,1021.78,278.02,695.65,Új lakás,5.22
2014 Q3,Pitești,1210.56,342.39,588.26,Használt lakás,3.52
2014 Q3,Pitești,1148.23,275.2,575.84,Új lakás,4.29
2014 Q3,Craiova,1273.19,358.4,667.7,Új lakás,5.95
2014 Q3,Craiova,1326.98,378.82,620.71,Új lakás,3.62
2014 Q3,Craiova,1288.79,427.19,640.53,Felújított lakás,6.52
2014 Q3,Craiova,1016.93,313.83,671.31,Használt lakás,4.86
2014 Q3,Craiova,1357.65,359.38,567.92,Új lakás,4.39
2014 Q3,Reșița,1016.08,314.86,678.35,Új lakás,5.47
2014 Q3,Reșița,1243.56,291.16,598.5,Új lakás,3.38
2014 Q3,Reșița,1341.18,336.65,554.86,Új lakás,4.63
2014 Q3,Reșița,1123.18,419.35,575.91,Használt lakás,3.2
2014 Q3,Reșița,941.65,358.77,586.28,Használt lakás,3.17
2014 Q3,Slatina,1342.71,386.69,618.31,Felújított lakás,5.96
2014 Q3,Slatina,1279.5,327.09,557.65,Felújított lakás,5.42
2014 Q3,Slatina,1247.56,366.79,569.21,Felújított lakás,5.21
2014 Q3,Slatina,1109.34,355.92,706.82,Felújított lakás,3.94
2014 Q3,Slatina,1011.24,317.9,679.66,Felújított lakás,4.85
2014 Q4,București,1184.53,339.64,649.12,Új lakás,3.75
2014 Q4,București,1236.68,330.75,566.14,Új lakás,3.96
2014 Q4,București,1154.95,358.05,634.13,Felújított lakás,2.0
2014 Q4,București,1103.08,344.34,710.3,Felújított lakás,3.52
2014 Q4,București,1219.54,419.8,541.22,Felújított lakás,4.99
2014 Q4,Cluj-Napoca,1103.73,339.81,571.81,Használt lakás,3.87
2014 Q4,Cluj-Napoca,1526.63,393.78,686.1,Használt lakás,5.09
2014 Q4,Cluj-Napoca,1007.25,375.8,684.38,Használt lakás,3.75
2014 Q4,Cluj-Napoca,1315.84,388.17,731.12,Használt lakás,4.18
2014 Q4,Cluj-Napoca,1068.29,345.53,706.13,Felújított lakás,2.77
2014 Q4,Timișoara,951.79,363.58,593.44,Új lakás,4.61
2014 Q4,Timișoara,1313.44,337.9,507.62,Használt lakás,6.64
2014 Q4,Timișoara,1080.33,317.64,686.22,Használt lakás,4.22
2014 Q4,Timișoara,1192.39,379.31,685.01,Használt lakás,4.27
2014 Q4,Timișoara,1382.39,274.57,665.59,Új lakás,3.76
2014 Q4,Iași,1364.67,365.68,579.63,Használt lakás,5.26
2014 Q4,Iași,1307.18,385.68,558.22,Felújított lakás,4.12
2014 Q4,Iași,1199.51,358.35,664.98,Új lakás,2.59
2014 Q4,Iași,1240.12,348.4,569.69,Felújított lakás,3.86
2014 Q4,Iași,1174.26,215.96,577.92,Új lakás,3.72
2014 Q4,Brașov,1263.93,327.78,607.09,Felújított lakás,6.14
2014 Q4,Brașov,1319.32,396.09,590.01,Új lakás,5.14
2014 Q4,Brașov,1171.93,352.16,644.58,Felújított lakás,4.0
2014 Q4,Brașov,1379.16,353.59,657.1,Használt lakás,6.06
2014 Q4,Brașov,1323.8,303.64,646.69,Használt lakás,5.45
2014 Q4,Constanța,1307.02,315.47,580.58,Használt lakás,5.59
2014 Q4,Constanța,1108.59,348.01,714.55,Új lakás,4.55
2014 Q4,Constanța,1112.79,324.9,639.96,Használt lakás,3.27
2014 Q4,Constanța,1170.32,373.33,697.95,Új lakás,5.27
2014 Q4,Constanța,1114.31,407.14,602.03,Új lakás,3.36
2014 Q4,Sibiu,1179.36,417.53,629.91,Felújított lakás,4.61
2014 Q4,Sibiu,1396.47,302.75,542.86,Új lakás,2.98
2014 Q4,Sibiu,1244.72,366.66,712.56,Felújított lakás,4.84
2014 Q4,Sibiu,1151.5,360.07,627.06,Használt lakás,2.93
2014 Q4,Sibiu,1525.24,380.79,632.6,Új lakás,5.22
2014 Q4,Oradea,1285.13,354.38,582.13,Új lakás,5.2
2014 Q4,Oradea,1246.29,327.6,705.14,Használt lakás,4.89
2014 Q4,Oradea,1287.58,415.68,621.31,Új lakás,4.92
2014 Q4,Oradea,1297.2,331.01,623.24,Felújított lakás,4.73
2014 Q4,Oradea,1085.27,452.71,535.56,Használt lakás,3.3
2014 Q4,Galați,1357.71,388.53,558.44,Új lakás,5.21
2014 Q4,Galați,1376.14,358.79,775.93,Használt lakás,2.88
2014 Q4,Galați,1283.26,406.66,673.48,Használt lakás,4.4
2014 Q4,Galați,1165.15,377.77,668.95,Használt lakás,5.2
2014 Q4,Galați,1324.81,319.25,606.33,Új lakás,3.66
2014 Q4,Ploiești,1153.67,400.61,626.48,Felújított lakás,7.21
2014 Q4,Ploiești,1223.21,362.39,626.37,Felújított lakás,3.96
2014 Q4,Ploiești,1193.06,405.11,626.84,Használt lakás,3.81
2014 Q4,Ploiești,1088.99,341.99,624.43,Használt lakás,5.79
2014 Q4,Ploiești,1039.14,347.21,628.66,Új lakás,2.77
2014 Q4,Arad,1099.97,332.8,572.24,Felújított lakás,4.79
2014 Q4,Arad,1180.73,337.79,645.68,Új lakás,6.32
2014 Q4,Arad,1396.71,283.09,654.62,Használt lakás,4.42
2014 Q4,Arad,1218.62,344.07,627.06,Új lakás,4.75
2014 Q4,Arad,1130.53,324.15,593.08,Használt lakás,4.83
2014 Q4,Bacău,1271.88,394.13,590.35,Felújított lakás,4.88
2014 Q4,Bacău,1315.5,406.62,616.47,Felújított lakás,4.38
2014 Q4,Bacău,1222.93,314.01,608.38,Felújított lakás,5.34
2014 Q4,Bacău,1277.03,349.19,633.06,Használt lakás,3.78
2014 Q4,Bacău,1284.42,356.89,603.44,Új lakás,4.24
2014 Q4,Târgu Mureș,1192.45,342.08,659.49,Új lakás,4.2
2014 Q4,Târgu Mureș,1391.16,418.61,566.51,Használt lakás,4.67
2014 Q4,Târgu Mureș,1121.92,346.93,740.15,Használt lakás,4.29
2014 Q4,Târgu Mureș,1243.23,381.65,559.96,Használt lakás,3.74
2014 Q4,Târgu Mureș,1055.28,324.56,449.0,Használt lakás,5.14
2014 Q4,Baia Mare,1446.5,365.91,535.02,Új lakás,3.96
2014 Q4,Baia Mare,1144.93,319.3,671.61,Új lakás,5.41
2014 Q4,Baia Mare,1061.35,389.0,711.61,Felújított lakás,6.5
2014 Q4,Baia Mare,1543.83,323.92,789.45,Új lakás,4.25
2014 Q4,Baia Mare,1128.9,373.08,585.08,Új lakás,5.0
2014 Q4,Satu Mare,1041.59,350.45,697.13,Használt lakás,4.54
2014 Q4,Satu Mare,1216.99,379.01,690.24,Új lakás,2.94
2014 Q4,Satu Mare,1270.14,349.27,630.0,Felújított lakás,5.66
2014 Q4,Satu Mare,1056.7,319.49,503.87,Felújított lakás,4.05
2014 Q4,Satu Mare,1359.65,355.18,539.59,Felújított lakás,4.11
2014 Q4,Botoșani,1021.46,314.99,643.33,Használt lakás,3.43
2014 Q4,Botoșani,1333.52,357.16,625.14,Új lakás,4.32
2014 Q4,Botoșani,1292.74,391.33,640.1,Felújított lakás,5.16
2014 Q4,Botoșani,1174.55,381.69,599.73,Új lakás,4.6
2014 Q4,Botoșani,1167.04,341.71,578.65,Új lakás,5.07
2014 Q4,Pitești,1357.27,406.84,544.61,Felújított lakás,5.89
2014 Q4,Pitești,1161.82,384.03,565.63,Felújított lakás,4.74
2014 Q4,Pitești,1237.65,300.62,656.5,Felújított lakás,5.95
2014 Q4,Pitești,1179.04,414.41,608.62,Új lakás,5.45
2014 Q4,Pitești,933.77,456.75,709.73,Felújított lakás,4.32
2014 Q4,Craiova,963.35,371.52,533.36,Használt lakás,5.04
2014 Q4,Craiova,1249.39,322.34,687.26,Felújított lakás,5.41
2014 Q4,Craiova,1317.1,360.35,535.07,Használt lakás,5.58
2014 Q4,Craiova,1167.56,304.41,701.12,Új lakás,6.7
2014 Q4,Craiova,1195.05,446.36,625.48,Új lakás,4.22
2014 Q4,Reșița,1124.34,425.48,573.19,Felújított lakás,5.34
2014 Q4,Reșița,1132.9,341.59,681.81,Használt lakás,4.22
2014 Q4,Reșița,1151.42,405.31,715.84,Felújított lakás,5.24
2014 Q4,Reșița,1121.43,339.58,624.79,Felújított lakás,4.92
2014 Q4,Reșița,1081.46,388.92,625.13,Felújított lakás,2.88
2014 Q4,Slatina,1088.53,339.83,615.63,Használt lakás,6.49
2014 Q4,Slatina,1228.58,326.37,633.24,Használt lakás,4.25
2014 Q4,Slatina,1238.97,383.22,692.55,Használt lakás,4.58
2014 Q4,Slatina,1396.68,396.32,577.55,Használt lakás,6.81
2014 Q4,Slatina,1239.24,326.6,719.17,Használt lakás,6.68
2015 Q1,București,1246.04,354.85,639.66,Új lakás,5.21
2015 Q1,București,1403.34,397.82,656.1,Felújított lakás,6.0
2015 Q1,București,1212.46,416.24,632.72,Felújított lakás,4.93
2015 Q1,București,1236.37,372.77,627.36,Új lakás,5.84
2015 Q1,București,1162.05,345.39,777.26,Használt lakás,5.48
2015 Q1,Cluj-Napoca,963.79,352.39,541.28,Felújított lakás,3.55
2015 Q1,Cluj-Napoca,873.38,369.52,581.48,Felújított lakás,4.56
2015 Q1,Cluj-Napoca,1054.99,378.32,625.11,Használt lakás,6.0
2015 Q1,Cluj-Napoca,1419.36,406.41,630.4,Új lakás,6.49
2015 Q1,Cluj-Napoca,1063.64,318.86,644.97,Használt lakás,6.75
2015 Q1,Timișoara,1225.72,367.67,563.49,Felújított lakás,5.45
2015 Q1,Timișoara,1364.38,406.56,612.25,Használt lakás,3.79
2015 Q1,Timișoara,1094.83,378.35,585.18,Felújított lakás,3.32
2015 Q1,Timișoara,1199.16,355.43,617.72,Felújított lakás,4.97
2015 Q1,Timișoara,1259.49,363.47,660.98,Új lakás,3.51
2015 Q1,Iași,1262.63,381.02,559.82,Felújított lakás,5.5
2015 Q1,Iași,1144.23,378.61,719.86,Új lakás,5.43
2015 Q1,Iași,1254.12,360.5,706.85,Új lakás,5.17
2015 Q1,Iași,1175.8,343.2,525.66,Új lakás,4.65
2015 Q1,Iași,1240.08,420.45,671.54,Felújított lakás,5.83
2015 Q1,Brașov,1166.32,420.53,618.27,Új lakás,5.28
2015 Q1,Brașov,1074.95,384.41,530.92,Használt lakás,4.23
2015 Q1,Brașov,1302.84,354.16,586.97,Új lakás,5.35
2015 Q1,Brașov,1237.58,355.42,652.51,Új lakás,7.14
2015 Q1,Brașov,1388.42,421.5,676.13,Használt lakás,4.67
2015 Q1,Constanța,962.47,347.84,621.17,Új lakás,2.63
2015 Q1,Constanța,1111.11,295.77,647.7,Használt lakás,5.32
2015 Q1,Constanța,1382.81,391.59,592.2,Használt lakás,2.57
2015 Q1,Constanța,1039.18,324.24,596.67,Új lakás,4.34
2015 Q1,Constanța,1128.3,388.56,636.06,Használt lakás,4.51
2015 Q1,Sibiu,1386.83,327.79,675.12,Használt lakás,4.49
2015 Q1,Sibiu,1209.98,410.41,702.74,Használt lakás,3.55
2015 Q1,Sibiu,1228.14,386.25,633.62,Használt lakás,5.09
2015 Q1,Sibiu,1283.74,448.3,558.18,Használt lakás,4.38
2015 Q1,Sibiu,1140.98,399.16,552.97,Használt lakás,4.85
2015 Q1,Oradea,1174.39,345.63,563.21,Új lakás,4.03
2015 Q1,Oradea,1380.14,373.99,687.66,Új lakás,6.16
2015 Q1,Oradea,1281.65,352.65,678.04,Felújított lakás,3.96
2015 Q1,Oradea,1189.47,314.2,705.58,Használt lakás,4.11
2015 Q1,Oradea,1271.85,333.56,676.16,Használt lakás,3.74
2015 Q1,Galați,1232.99,410.11,697.45,Használt lakás,4.48
2015 Q1,Galați,1037.82,494.71,754.75,Használt lakás,5.22
2015 Q1,Galați,1159.62,370.46,617.39,Felújított lakás,5.76
2015 Q1,Galați,1281.5,343.63,621.75,Használt lakás,5.62
2015 Q1,Galați,1442.01,436.13,695.42,Használt lakás,4.25
2015 Q1,Ploiești,861.02,386.89,649.89,Használt lakás,4.64
2015 Q1,Ploiești,1256.47,321.95,683.44,Új lakás,5.13
2015 Q1,Ploiești,1331.88,412.86,686.24,Felújított lakás,4.09
2015 Q1,Ploiești,1241.5,378.64,656.46,Új lakás,5.5
2015 Q1,Ploiești,1327.24,458.09,782.39,Új lakás,4.58
2015 Q1,Arad,789.6,424.47,617.58,Felújított lakás,3.7
2015 Q1,Arad,1202.19,357.13,686.74,Új lakás,2.94
2015 Q1,Arad,1120.67,388.73,687.38,Felújított lakás,5.14
2015 Q1,Arad,1155.56,335.87,619.6,Felújított lakás,4.74
2015 Q1,Arad,1428.26,293.1,636.76,Használt lakás,3.17
2015 Q1,Bacău,1051.73,413.68,682.68,Felújított lakás,4.95
2015 Q1,Bacău,1360.52,355.81,624.04,Használt lakás,6.69
2015 Q1,Bacău,1220.41,404.41,650.38,Használt lakás,2.65
2015 Q1,Bacău,1004.64,351.84,713.37,Felújított lakás,5.29
2015 Q1,Bacău,1359.69,335.52,746.95,Új lakás,3.54
2015 Q1,Târgu Mureș,1275.54,374.59,639.57,Felújított lakás,5.84
2015 Q1,Târgu Mureș,1165.39,321.02,651.2,Új lakás,4.1
2015 Q1,Târgu Mureș,1655.29,402.06,625.44,Használt lakás,3.44
